Protein A	Protein B
Q99436	9606.ENSP00000261479
Q99436	9606.ENSP00000270586
Q99436	9606.ENSP00000259457
Q99436	9606.ENSP00000223321
Q99436	9606.ENSP00000261712
Q99436	9606.ENSP00000270586
Q99436	9606.ENSP00000261479
Q99436	9606.ENSP00000259457
Q99436	9606.ENSP00000264639
Q99436	9606.ENSP00000223321
Q99436	9606.ENSP00000261712
Q99436	9606.ENSP00000271308
Q99436	9606.ENSP00000262193
Q99436	9606.ENSP00000262193
Q99436	9606.ENSP00000261479
Q99436	9606.ENSP00000271308
Q99436	9606.ENSP00000261712
Q99436	9606.ENSP00000264639
Q99436	9606.ENSP00000259457
Q99436	9606.ENSP00000270586
Q99436	9606.ENSP00000270586
Q99436	9606.ENSP00000261712
Q99436	9606.ENSP00000264639
Q99436	9606.ENSP00000262193
Q99436	9606.ENSP00000261479
Q99436	9606.ENSP00000271308
Q99436	9606.ENSP00000264639
Q99436	9606.ENSP00000262193
Q99436	9606.ENSP00000271308
Q99436	9606.ENSP00000270586
Q99436	9606.ENSP00000261712
Q99436	9606.ENSP00000270586
Q99436	9606.ENSP00000271308
Q99436	9606.ENSP00000262193
Q99436	9606.ENSP00000264639
Q99436	9606.ENSP00000271308
Q99436	9606.ENSP00000264639
Q99436	9606.ENSP00000270586
Q99436	9606.ENSP00000270586
Q99436	9606.ENSP00000271308
Q99436	9606.ENSP00000271308
O95678	9606.ENSP00000252245
O95678	9606.ENSP00000369317
O95678	9606.ENSP00000267119
O95678	9606.ENSP00000330101
O95678	9606.ENSP00000293670
O95678	9606.ENSP00000413479
O95678	9606.ENSP00000257974
O95678	9606.ENSP00000252252
O95678	9606.ENSP00000471191
O95678	9606.ENSP00000377570
O95678	9606.ENSP00000330101
O95678	9606.ENSP00000267119
O95678	9606.ENSP00000257974
O95678	9606.ENSP00000413479
O95678	9606.ENSP00000293670
O95678	9606.ENSP00000369317
O95678	9606.ENSP00000413479
O95678	9606.ENSP00000369317
O95678	9606.ENSP00000330101
O95678	9606.ENSP00000267119
O95678	9606.ENSP00000293670
O95678	9606.ENSP00000413479
O95678	9606.ENSP00000330101
O95678	9606.ENSP00000369317
O95678	9606.ENSP00000377570
O95678	9606.ENSP00000293670
O95678	9606.ENSP00000413479
O95678	9606.ENSP00000330101
O95678	9606.ENSP00000369317
O95678	9606.ENSP00000377570
O95678	9606.ENSP00000369317
O95678	9606.ENSP00000413479
O95678	9606.ENSP00000413479
P35900	9606.ENSP00000246662
P35900	9606.ENSP00000216492
P35900	9606.ENSP00000263334
P35900	9606.ENSP00000494061
P35900	9606.ENSP00000253719
P35900	9606.ENSP00000291009
P35900	9606.ENSP00000346879
P35900	9606.ENSP00000221992
P35900	9606.ENSP00000263233
P35900	9606.ENSP00000370408
P35900	9606.ENSP00000263334
P35900	9606.ENSP00000253719
P35900	9606.ENSP00000494061
P35900	9606.ENSP00000370408
P35900	9606.ENSP00000346879
P35900	9606.ENSP00000221992
P35900	9606.ENSP00000263233
P35900	9606.ENSP00000263334
P35900	9606.ENSP00000253719
P35900	9606.ENSP00000494061
P35900	9606.ENSP00000370408
P35900	9606.ENSP00000346879
P35900	9606.ENSP00000291009
P35900	9606.ENSP00000263233
P35900	9606.ENSP00000494061
P35900	9606.ENSP00000291009
P35900	9606.ENSP00000263233
P35900	9606.ENSP00000263334
P35900	9606.ENSP00000370408
P35900	9606.ENSP00000346879
P35900	9606.ENSP00000291009
P35900	9606.ENSP00000263334
P35900	9606.ENSP00000370408
P35900	9606.ENSP00000346879
P35900	9606.ENSP00000291009
P35900	9606.ENSP00000370408
P35900	9606.ENSP00000346879
P35900	9606.ENSP00000494061
P35900	9606.ENSP00000346879
P35900	9606.ENSP00000370408
P35900	9606.ENSP00000494061
O43143	9606.ENSP00000328848
O43143	9606.ENSP00000384421
O43143	9606.ENSP00000336741
O43143	9606.ENSP00000360532
O43143	9606.ENSP00000266735
O43143	9606.ENSP00000392094
O43143	9606.ENSP00000357928
O43143	9606.ENSP00000254193
O43143	9606.ENSP00000384421
O43143	9606.ENSP00000392094
O43143	9606.ENSP00000357928
O43143	9606.ENSP00000328848
O43143	9606.ENSP00000388638
O43143	9606.ENSP00000336741
O43143	9606.ENSP00000388638
O43143	9606.ENSP00000384421
O43143	9606.ENSP00000336741
O43143	9606.ENSP00000266735
O43143	9606.ENSP00000360532
O43143	9606.ENSP00000357928
O43143	9606.ENSP00000392094
O43143	9606.ENSP00000388638
O43143	9606.ENSP00000384421
O43143	9606.ENSP00000336741
O43143	9606.ENSP00000360532
O43143	9606.ENSP00000392094
O43143	9606.ENSP00000357928
O43143	9606.ENSP00000360532
O43143	9606.ENSP00000384421
O43143	9606.ENSP00000388638
O43143	9606.ENSP00000336741
O43143	9606.ENSP00000360532
O43143	9606.ENSP00000392094
O43143	9606.ENSP00000388638
O43143	9606.ENSP00000384421
O43143	9606.ENSP00000357928
O43143	9606.ENSP00000384421
O43143	9606.ENSP00000360532
O43143	9606.ENSP00000392094
O43143	9606.ENSP00000388638
O43143	9606.ENSP00000384421
O43143	9606.ENSP00000392094
O43143	9606.ENSP00000388638
O43143	9606.ENSP00000392094
P52756	9606.ENSP00000307863
P52756	9606.ENSP00000265872
P52756	9606.ENSP00000336741
P52756	9606.ENSP00000343054
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000326261
P52756	9606.ENSP00000261973
P52756	9606.ENSP00000253363
P52756	9606.ENSP00000356520
P52756	9606.ENSP00000336741
P52756	9606.ENSP00000388638
P52756	9606.ENSP00000265872
P52756	9606.ENSP00000356520
P52756	9606.ENSP00000326261
P52756	9606.ENSP00000343054
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000261973
P52756	9606.ENSP00000307863
P52756	9606.ENSP00000388638
P52756	9606.ENSP00000356520
P52756	9606.ENSP00000265872
P52756	9606.ENSP00000343054
P52756	9606.ENSP00000307863
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000326261
P52756	9606.ENSP00000326261
P52756	9606.ENSP00000307863
P52756	9606.ENSP00000356520
P52756	9606.ENSP00000343054
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000356520
P52756	9606.ENSP00000336741
P52756	9606.ENSP00000388638
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000343054
P52756	9606.ENSP00000326261
P52756	9606.ENSP00000388638
P52756	9606.ENSP00000336741
P52756	9606.ENSP00000356520
P52756	9606.ENSP00000343054
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000356520
P52756	9606.ENSP00000343054
P52756	9606.ENSP00000388638
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000388638
P52756	9606.ENSP00000356520
P52756	9606.ENSP00000386458
P52756	9606.ENSP00000388638
P24385	9606.ENSP00000413720
P24385	9606.ENSP00000405330
P24385	9606.ENSP00000267163
P24385	9606.ENSP00000378699
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000266970
P24385	9606.ENSP00000228872
P24385	9606.ENSP00000257904
P24385	9606.ENSP00000265734
P24385	9606.ENSP00000384849
P24385	9606.ENSP00000405330
P24385	9606.ENSP00000267163
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000413720
P24385	9606.ENSP00000378699
P24385	9606.ENSP00000384849
P24385	9606.ENSP00000257904
P24385	9606.ENSP00000265734
P24385	9606.ENSP00000266970
P24385	9606.ENSP00000405330
P24385	9606.ENSP00000413720
P24385	9606.ENSP00000266970
P24385	9606.ENSP00000267163
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000384849
P24385	9606.ENSP00000265734
P24385	9606.ENSP00000378699
P24385	9606.ENSP00000405330
P24385	9606.ENSP00000413720
P24385	9606.ENSP00000267163
P24385	9606.ENSP00000266970
P24385	9606.ENSP00000384849
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000405330
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000378699
P24385	9606.ENSP00000413720
P24385	9606.ENSP00000267163
P24385	9606.ENSP00000384849
P24385	9606.ENSP00000405330
P24385	9606.ENSP00000413720
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000384849
P24385	9606.ENSP00000378699
P24385	9606.ENSP00000405330
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000413720
P24385	9606.ENSP00000384849
P24385	9606.ENSP00000413720
P24385	9606.ENSP00000405330
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000418915
P24385	9606.ENSP00000418915
P24941	9606.ENSP00000228872
P24941	9606.ENSP00000231487
P24941	9606.ENSP00000227507
P24941	9606.ENSP00000267163
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000262643
P24941	9606.ENSP00000256442
P24941	9606.ENSP00000288207
P24941	9606.ENSP00000255465
P24941	9606.ENSP00000266970
P24941	9606.ENSP00000255465
P24941	9606.ENSP00000288207
P24941	9606.ENSP00000256442
P24941	9606.ENSP00000262643
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000231487
P24941	9606.ENSP00000267163
P24941	9606.ENSP00000266970
P24941	9606.ENSP00000228872
P24941	9606.ENSP00000267163
P24941	9606.ENSP00000288207
P24941	9606.ENSP00000256442
P24941	9606.ENSP00000231487
P24941	9606.ENSP00000262643
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000266970
P24941	9606.ENSP00000255465
P24941	9606.ENSP00000256442
P24941	9606.ENSP00000255465
P24941	9606.ENSP00000262643
P24941	9606.ENSP00000266970
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000288207
P24941	9606.ENSP00000256442
P24941	9606.ENSP00000262643
P24941	9606.ENSP00000267163
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000266970
P24941	9606.ENSP00000262643
P24941	9606.ENSP00000267163
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000288207
P24941	9606.ENSP00000266970
P24941	9606.ENSP00000288207
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000267163
P24941	9606.ENSP00000266970
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000267163
P24941	9606.ENSP00000288207
P24941	9606.ENSP00000274255
P24941	9606.ENSP00000288207
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000272317
P18077	9606.ENSP00000278572
P18077	9606.ENSP00000270625
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000274242
P18077	9606.ENSP00000262584
P18077	9606.ENSP00000259469
P18077	9606.ENSP00000225430
P18077	9606.ENSP00000230050
P18077	9606.ENSP00000262584
P18077	9606.ENSP00000259469
P18077	9606.ENSP00000230050
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000272317
P18077	9606.ENSP00000278572
P18077	9606.ENSP00000270625
P18077	9606.ENSP00000274242
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000270625
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000274242
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000278572
P18077	9606.ENSP00000272317
P18077	9606.ENSP00000259469
P18077	9606.ENSP00000262584
P18077	9606.ENSP00000262584
P18077	9606.ENSP00000272317
P18077	9606.ENSP00000278572
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000274242
P18077	9606.ENSP00000270625
P18077	9606.ENSP00000272317
P18077	9606.ENSP00000278572
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000274242
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000270625
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000274242
P18077	9606.ENSP00000272317
P18077	9606.ENSP00000278572
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000274242
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000278572
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000278572
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000294189
P18077	9606.ENSP00000495672
P18077	9606.ENSP00000495672
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000272317
P40429	9606.ENSP00000278572
P40429	9606.ENSP00000270625
P40429	9606.ENSP00000274242
P40429	9606.ENSP00000262584
P40429	9606.ENSP00000259469
P40429	9606.ENSP00000225430
P40429	9606.ENSP00000230050
P40429	9606.ENSP00000262584
P40429	9606.ENSP00000259469
P40429	9606.ENSP00000230050
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000272317
P40429	9606.ENSP00000278572
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000270625
P40429	9606.ENSP00000274242
P40429	9606.ENSP00000270625
P40429	9606.ENSP00000274242
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000278572
P40429	9606.ENSP00000272317
P40429	9606.ENSP00000259469
P40429	9606.ENSP00000262584
P40429	9606.ENSP00000262584
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000272317
P40429	9606.ENSP00000278572
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000274242
P40429	9606.ENSP00000270625
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000272317
P40429	9606.ENSP00000278572
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000274242
P40429	9606.ENSP00000270625
P40429	9606.ENSP00000274242
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000272317
P40429	9606.ENSP00000278572
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000274242
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000278572
P40429	9606.ENSP00000278572
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000294189
P40429	9606.ENSP00000375730
P40429	9606.ENSP00000375730
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000350359
P15408	9606.ENSP00000394560
P15408	9606.ENSP00000378974
P15408	9606.ENSP00000310170
P15408	9606.ENSP00000264716
P15408	9606.ENSP00000360266
P15408	9606.ENSP00000303315
P15408	9606.ENSP00000252818
P15408	9606.ENSP00000306245
P15408	9606.ENSP00000350359
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000394560
P15408	9606.ENSP00000378974
P15408	9606.ENSP00000310170
P15408	9606.ENSP00000303315
P15408	9606.ENSP00000360266
P15408	9606.ENSP00000306245
P15408	9606.ENSP00000264716
P15408	9606.ENSP00000350359
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000394560
P15408	9606.ENSP00000378974
P15408	9606.ENSP00000306245
P15408	9606.ENSP00000310170
P15408	9606.ENSP00000303315
P15408	9606.ENSP00000360266
P15408	9606.ENSP00000350359
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000378974
P15408	9606.ENSP00000394560
P15408	9606.ENSP00000360266
P15408	9606.ENSP00000310170
P15408	9606.ENSP00000306245
P15408	9606.ENSP00000350359
P15408	9606.ENSP00000394560
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000378974
P15408	9606.ENSP00000310170
P15408	9606.ENSP00000360266
P15408	9606.ENSP00000350359
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000394560
P15408	9606.ENSP00000378974
P15408	9606.ENSP00000360266
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000360266
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000394560
P15408	9606.ENSP00000378974
P15408	9606.ENSP00000399465
P15408	9606.ENSP00000394560
P15408	9606.ENSP00000399465
Q02930	9606.ENSP00000262367
Q02930	9606.ENSP00000263253
Q02930	9606.ENSP00000329140
Q02930	9606.ENSP00000271889
Q02930	9606.ENSP00000342136
Q02930	9606.ENSP00000350359
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000264110
Q02930	9606.ENSP00000263025
Q02930	9606.ENSP00000360266
Q02930	9606.ENSP00000263025
Q02930	9606.ENSP00000271889
Q02930	9606.ENSP00000342136
Q02930	9606.ENSP00000329140
Q02930	9606.ENSP00000350359
Q02930	9606.ENSP00000264110
Q02930	9606.ENSP00000360266
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000263253
Q02930	9606.ENSP00000263253
Q02930	9606.ENSP00000264110
Q02930	9606.ENSP00000329140
Q02930	9606.ENSP00000271889
Q02930	9606.ENSP00000342136
Q02930	9606.ENSP00000350359
Q02930	9606.ENSP00000360266
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000271889
Q02930	9606.ENSP00000329140
Q02930	9606.ENSP00000350359
Q02930	9606.ENSP00000342136
Q02930	9606.ENSP00000264110
Q02930	9606.ENSP00000360266
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000329140
Q02930	9606.ENSP00000271889
Q02930	9606.ENSP00000342136
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000350359
Q02930	9606.ENSP00000360266
Q02930	9606.ENSP00000360266
Q02930	9606.ENSP00000329140
Q02930	9606.ENSP00000350359
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000342136
Q02930	9606.ENSP00000350359
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000342136
Q02930	9606.ENSP00000360266
Q02930	9606.ENSP00000350359
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000387699
Q02930	9606.ENSP00000360266
Q02930	9606.ENSP00000387699
P62508	9606.ENSP00000327213
P62508	9606.ENSP00000385216
P62508	9606.ENSP00000384851
P62508	9606.ENSP00000264867
P62508	9606.ENSP00000384018
P62508	9606.ENSP00000355904
P62508	9606.ENSP00000312649
P62508	9606.ENSP00000384018
P62508	9606.ENSP00000370128
P62508	9606.ENSP00000385216
P62508	9606.ENSP00000355904
P62508	9606.ENSP00000327213
P62508	9606.ENSP00000384851
P62508	9606.ENSP00000327213
P62508	9606.ENSP00000385216
P62508	9606.ENSP00000370128
P62508	9606.ENSP00000355904
P62508	9606.ENSP00000384851
P62508	9606.ENSP00000384018
P62508	9606.ENSP00000385216
P62508	9606.ENSP00000370128
P62508	9606.ENSP00000384851
P62508	9606.ENSP00000355904
P62508	9606.ENSP00000365682
P62508	9606.ENSP00000384018
P62508	9606.ENSP00000497590
P62508	9606.ENSP00000385216
P62508	9606.ENSP00000384851
P62508	9606.ENSP00000370128
P62508	9606.ENSP00000497590
P62508	9606.ENSP00000497590
P62508	9606.ENSP00000385216
P62508	9606.ENSP00000384851
P62508	9606.ENSP00000384851
P62508	9606.ENSP00000385216
P62508	9606.ENSP00000497590
P62508	9606.ENSP00000385216
Q9UBK2	9606.ENSP00000270722
Q9UBK2	9606.ENSP00000312987
Q9UBK2	9606.ENSP00000387699
Q9UBK2	9606.ENSP00000384851
Q9UBK2	9606.ENSP00000342351
Q9UBK2	9606.ENSP00000385523
Q9UBK2	9606.ENSP00000262238
Q9UBK2	9606.ENSP00000287820
Q9UBK2	9606.ENSP00000264867
Q9UBK2	9606.ENSP00000368880
Q9UBK2	9606.ENSP00000287820
Q9UBK2	9606.ENSP00000312987
Q9UBK2	9606.ENSP00000368880
Q9UBK2	9606.ENSP00000384851
Q9UBK2	9606.ENSP00000387699
Q9UBK2	9606.ENSP00000264867
Q9UBK2	9606.ENSP00000270722
Q9UBK2	9606.ENSP00000387699
Q9UBK2	9606.ENSP00000312987
Q9UBK2	9606.ENSP00000287820
Q9UBK2	9606.ENSP00000342351
Q9UBK2	9606.ENSP00000384851
Q9UBK2	9606.ENSP00000368880
Q9UBK2	9606.ENSP00000385523
Q9UBK2	9606.ENSP00000384851
Q9UBK2	9606.ENSP00000385523
Q9UBK2	9606.ENSP00000287820
Q9UBK2	9606.ENSP00000312987
Q9UBK2	9606.ENSP00000342351
Q9UBK2	9606.ENSP00000385523
Q9UBK2	9606.ENSP00000387699
Q9UBK2	9606.ENSP00000368880
Q9UBK2	9606.ENSP00000384851
Q9UBK2	9606.ENSP00000384851
Q9UBK2	9606.ENSP00000387699
Q9UBK2	9606.ENSP00000368880
Q9UBK2	9606.ENSP00000368880
Q9UBK2	9606.ENSP00000387699
Q9UBK2	9606.ENSP00000385523
Q9UBK2	9606.ENSP00000384851
Q9UBK2	9606.ENSP00000384851
Q9UBK2	9606.ENSP00000385523
Q9UBK2	9606.ENSP00000387699
Q9UBK2	9606.ENSP00000385523
Q9UBK2	9606.ENSP00000387699
Q9UBK2	9606.ENSP00000387699
Q13148	9606.ENSP00000355865
Q13148	9606.ENSP00000270142
Q13148	9606.ENSP00000446576
Q13148	9606.ENSP00000425979
Q13148	9606.ENSP00000500990
Q13148	9606.ENSP00000378284
Q13148	9606.ENSP00000354346
Q13148	9606.ENSP00000341826
Q13148	9606.ENSP00000346694
Q13148	9606.ENSP00000254108
Q13148	9606.ENSP00000355865
Q13148	9606.ENSP00000500990
Q13148	9606.ENSP00000378284
Q13148	9606.ENSP00000446576
Q13148	9606.ENSP00000354346
Q13148	9606.ENSP00000341826
Q13148	9606.ENSP00000346694
Q13148	9606.ENSP00000270142
Q13148	9606.ENSP00000425979
Q13148	9606.ENSP00000346694
Q13148	9606.ENSP00000341826
Q13148	9606.ENSP00000378284
Q13148	9606.ENSP00000354346
Q13148	9606.ENSP00000355865
Q13148	9606.ENSP00000446576
Q13148	9606.ENSP00000500990
Q13148	9606.ENSP00000355865
Q13148	9606.ENSP00000446576
Q13148	9606.ENSP00000425979
Q13148	9606.ENSP00000378284
Q13148	9606.ENSP00000354346
Q13148	9606.ENSP00000346694
Q13148	9606.ENSP00000446576
Q13148	9606.ENSP00000425979
Q13148	9606.ENSP00000378284
Q13148	9606.ENSP00000354346
Q13148	9606.ENSP00000446576
Q13148	9606.ENSP00000378284
Q13148	9606.ENSP00000378284
Q13148	9606.ENSP00000446576
Q13148	9606.ENSP00000500990
Q13148	9606.ENSP00000446576
Q13148	9606.ENSP00000500990
Q8TBY0	9606.ENSP00000306776
Q8TBY0	9606.ENSP00000281722
Q8TBY0	9606.ENSP00000484804
Q8TBY0	9606.ENSP00000386452
Q8TBY0	9606.ENSP00000390423
Q8TBY0	9606.ENSP00000306776
Q8TBY0	9606.ENSP00000431822
Q8TBY0	9606.ENSP00000360500
Q8TBY0	9606.ENSP00000340474
Q8TBY0	9606.ENSP00000344828
Q8TBY0	9606.ENSP00000290974
Q8TBY0	9606.ENSP00000344828
Q8TBY0	9606.ENSP00000340474
Q8TBY0	9606.ENSP00000344828
P03372	9606.ENSP00000306245
P03372	9606.ENSP00000329357
P03372	9606.ENSP00000360266
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000327213
P03372	9606.ENSP00000335153
P03372	9606.ENSP00000361066
P03372	9606.ENSP00000385216
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000335153
P03372	9606.ENSP00000329357
P03372	9606.ENSP00000385216
P03372	9606.ENSP00000361066
P03372	9606.ENSP00000362680
P03372	9606.ENSP00000360266
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000335153
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000385216
P03372	9606.ENSP00000361066
P03372	9606.ENSP00000360266
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000335153
P03372	9606.ENSP00000385216
P03372	9606.ENSP00000361066
P03372	9606.ENSP00000362680
P03372	9606.ENSP00000360266
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000361066
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000360266
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000362680
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000361066
P03372	9606.ENSP00000385216
P03372	9606.ENSP00000362680
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000362680
P03372	9606.ENSP00000385216
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000385216
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000399968
P03372	9606.ENSP00000405330
P03372	9606.ENSP00000405330
P10827	9606.ENSP00000379904
P10827	9606.ENSP00000264637
P10827	9606.ENSP00000262741
P10827	9606.ENSP00000428056
P10827	9606.ENSP00000264637
P10827	9606.ENSP00000379904
P10827	9606.ENSP00000428056
P10827	9606.ENSP00000384018
P10827	9606.ENSP00000494750
P10827	9606.ENSP00000379904
P10827	9606.ENSP00000428056
P10827	9606.ENSP00000419692
P10827	9606.ENSP00000385216
P10827	9606.ENSP00000300651
P10827	9606.ENSP00000268712
P10827	9606.ENSP00000300651
P10827	9606.ENSP00000385216
P10827	9606.ENSP00000419692
P10827	9606.ENSP00000379904
P10827	9606.ENSP00000384018
P10827	9606.ENSP00000379904
P10827	9606.ENSP00000384018
P10827	9606.ENSP00000385216
P10827	9606.ENSP00000419692
P10827	9606.ENSP00000494750
P10827	9606.ENSP00000384018
P10827	9606.ENSP00000428056
P10827	9606.ENSP00000385216
P10827	9606.ENSP00000419692
P10827	9606.ENSP00000385216
P10827	9606.ENSP00000419692
P10827	9606.ENSP00000419692
P10827	9606.ENSP00000428056
P10827	9606.ENSP00000494750
P01889	9606.ENSP00000386559
P01889	9606.ENSP00000375629
P01889	9606.ENSP00000399168
P01889	9606.ENSP00000365402
P01889	9606.ENSP00000365817
P01889	9606.ENSP00000379873
P01889	9606.ENSP00000497910
P01889	9606.ENSP00000386559
P01889	9606.ENSP00000497910
P01889	9606.ENSP00000365817
P01889	9606.ENSP00000365402
P01889	9606.ENSP00000375608
P01889	9606.ENSP00000399168
P01889	9606.ENSP00000379873
P01889	9606.ENSP00000375629
P01889	9606.ENSP00000404833
P01889	9606.ENSP00000365817
P01889	9606.ENSP00000386559
P01889	9606.ENSP00000375608
P01889	9606.ENSP00000379873
P01889	9606.ENSP00000399168
P01889	9606.ENSP00000497910
P01889	9606.ENSP00000375629
P01889	9606.ENSP00000375608
P01889	9606.ENSP00000404833
P01889	9606.ENSP00000379873
P01889	9606.ENSP00000399168
P01889	9606.ENSP00000497910
P01889	9606.ENSP00000386559
P01889	9606.ENSP00000386559
P01889	9606.ENSP00000497910
P01889	9606.ENSP00000379873
P01889	9606.ENSP00000399168
P01889	9606.ENSP00000386559
P01889	9606.ENSP00000399168
P01889	9606.ENSP00000379873
P01889	9606.ENSP00000497910
P01889	9606.ENSP00000404833
P01889	9606.ENSP00000399168
P01889	9606.ENSP00000497910
P01889	9606.ENSP00000386559
